"","ID","time","Guar Gum (g/L)","Glucose (mol/L)","Ethanol (mol/L)","Propanoic Acid (mol/L)","Acetate (mol/L)","CH4 (mol-gas)"
"397",5,66,0.080183789838905,4.16657067801751e-06,9.1681194526173e-09,6.59512227176194e-13,4.09681896110934e-06,1513836.59442614
"398",5,67,0.076872386556635,3.91088052975781e-06,8.60739787299244e-09,6.19175544352271e-13,3.66354459601593e-06,1517322.00892704
"399",5,68,0.073764075978751,3.67438492181128e-06,8.08862140207621e-09,5.81856409944357e-13,3.27112500542542e-06,1520573.98948681
"400",5,69,0.0708436915396311,3.4554686688251e-06,7.60827430382685e-09,5.47301880173516e-13,2.91708554638914e-06,1523610.64188497
"401",5,70,0.0680973334970007,3.25266107666071e-06,7.16315364435383e-09,5.15281519297808e-13,2.59889797235502e-06,1526448.83826657
"402",5,72.5,0.0619117325264874,2.80761874023326e-06,6.18594670584688e-09,4.4498513352748e-13,1.94309973764325e-06,1532776.18693289
"403",5,75,0.0565648166024239,2.43732833042198e-06,5.37238150781262e-09,3.86460813804412e-13,1.45416699909362e-06,1538172.53548068
"404",5,77.5,0.0519172849555383,2.12760224447694e-06,4.69149426794099e-09,3.37480983046705e-13,1.09417571111057e-06,1542812.0084879
"405",5,80,0.0478560067179859,1.8671577702082e-06,4.11864125168268e-09,2.96272770608896e-13,8.30972396914092e-07,1546833.97267628
"406",5,82.5,0.0442887121507464,1.64699649423525e-06,3.634153500995e-09,2.61421213046065e-13,6.38982956811892e-07,1550349.06289379
"407",5,85,0.0411398075451386,1.45991799778105e-06,3.22228088190853e-09,2.31793276998927e-13,4.98720163725886e-07,1553444.86339629
"408",5,90,0.0358590558222589,1.16299768912092e-06,2.56819229939667e-09,1.84741708700114e-13,3.19583028791203e-07,1558642.23117797
"409",5,95,0.0316332118919033,9.42228104731806e-07,2.08151560394825e-09,1.49732903529453e-13,2.19643115434051e-07,1562830.37028856
"410",5,100,0.0281973788327561,7.75040993027724e-07,1.71274388319001e-09,1.23205547591849e-13,1.60996259673051e-07,1566272.97236448
"411",6,0,8.673168,0,0,0,0,0
"412",6,0.25,8.4951045966323,0.000833294693161702,1.02684643649673e-07,1.75526291080117e-11,2.31615565093265e-05,933.54812470086
"413",6,0.5,8.32072753705168,0.00148361074335502,1.73004312400877e-07,2.95863127538034e-11,4.1020247643913e-05,3657.54397956047
"414",6,1,7.98272872050088,0.00239735950885988,2.70308606349549e-07,4.62712863740156e-11,6.61197441289578e-05,13515.3770909938
"415",6,2,7.34771287254694,0.00314204821386944,3.90622563217628e-07,6.69543912100611e-11,9.63746707849371e-05,47763.0905305886
"416",6,3,6.7636707438416,0.00292992217424713,4.45053625936774e-07,7.63293306153948e-11,0.000110078780620862,97375.374129753
"417",6,4,6.22650981134952,0.00228717033946729,4.34211206870571e-07,7.4458569398996e-11,0.000108220554040479,156469.237530216
"418",6,5,5.73246606433965,0.00166626841401638,3.83450832372072e-07,6.57150005617294e-11,9.68998389284293e-05,218433.275853249
"419",6,6,5.27807762947847,0.0012453195224321,3.31207412336994e-07,5.6727606167056e-11,8.52460192352994e-05,278911.096924225
"420",6,7,4.8601605131691,0.00098443834075276,2.9155284325149e-07,4.99132061876852e-11,7.6587751030288e-05,336394.027535796
"421",6,8,4.47578629116982,0.000811334401232257,2.61358788413797e-07,4.47286342219469e-11,7.01729883102776e-05,390645.046365707
"422",6,9,4.12226158917252,0.000685413971304061,2.36502992833776e-07,4.0463330443458e-11,6.50179072874088e-05,441722.028806416
"423",6,10,3.79710921057323,0.00058813292159731,2.14987405472342e-07,3.67731565125772e-11,6.0644516744106e-05,489758.415048187
"424",6,11,3.49805077921148,0.000510256930466035,1.95924684074752e-07,3.35051919685048e-11,5.68396250942148e-05,534929.031064225
"425",6,12,3.22299077547356,0.000446438537072012,1.78841725368046e-07,3.0577833576388e-11,5.34893082503171e-05,577430.800150036
"426",6,13,2.97000185392054,0.000393234137002671,1.63432953204698e-07,2.79383485367811e-11,5.05201062325574e-05,617467.200951337
"427",6,14,2.73731133958501,0.000348279814439743,1.49476206960497e-07,2.55483964183545e-11,4.78788538338453e-05,655238.315550306
"428",6,15,2.52328880834241,0.00030988241709652,1.36798385833209e-07,2.33781100516338e-11,4.55243701153849e-05,690935.319725713
"429",6,16,2.3264346643616,0.000276790298618062,1.25258523239822e-07,2.14031765349198e-11,4.34233229240724e-05,724737.78567779
"430",6,17,2.14536963462968,0.000248054690072135,1.14738326318968e-07,1.96032040434824e-11,4.15478920757655e-05,756812.632170054
"431",6,18,1.97882510697395,0.000222941397066227,1.05136415106149e-07,1.79607263197837e-11,3.98743290943444e-05,787314.002433714
"432",6,19,1.82563424391786,0.000200872282486672,9.63645774461777e-08,1.64605548645939e-11,3.83820076869368e-05,816383.642522481
"433",6,20,1.68472381014521,0.000181385232494744,8.83452000768589e-08,1.50893341860249e-11,3.70527610399811e-05,844151.529632984
"434",6,21,1.55510665634943,0.000164106031936556,8.10094248077587e-08,1.38352223524743e-11,3.58703951435069e-05,870736.604613356
"435",6,22,1.43587480684448,0.000148728155629686,7.42957730993974e-08,1.26876525737041e-11,3.4820314006592e-05,896247.524463568
"436",6,23,1.32619310254393,0.000134997961389397,6.81490858684183e-08,1.16371493698834e-11,3.38892174694527e-05,920783.386659462
"437",6,24,1.22529335480478,0.000122703653699066,6.25196833122892e-08,1.06751828801799e-11,3.30648462392844e-05,944434.398017157
"438",6,25,1.13246896920883,0.000111666932123481,5.73626834062117e-08,9.7940507017944e-12,3.23357570467214e-05,967282.472720134
"439",6,26,1.0470700016419,0.000101736585057255,5.26374382365591e-08,8.9867801900513e-12,3.1691116295745e-05,989401.750782637
"440",6,27,0.96849861205273,9.27835152304932e-05,4.83070601658175e-08,8.24704636604678e-12,3.11205051746582e-05,1010859.03201669
"441",6,28,0.896204884050165,8.46968338835914e-05,4.43380180800829e-08,7.56910200548079e-12,3.06137347067553e-05,1031714.12332285
"442",6,29,0.829682981047864,7.73807628070528e-05,4.06997894135365e-08,6.94771742418507e-12,3.01606779513892e-05,1052020.10067058
"443",6,30,0.768467612008332,7.07521542045889e-05,3.73645573029427e-08,6.37812810968573e-12,2.97511418093917e-05,1071823.49391219
"444",6,31,0.712130781989148,6.47384880825859e-05,3.43069447140037e-08,5.85598877992858e-12,2.9374826777377e-05,1091164.4161942
"445",6,32,0.660278804668677,5.92762423512286e-05,3.15037790827178e-08,5.37733274600669e-12,2.90214620521966e-05,1110076.68511201
"446",6,33,0.612549555841417,5.43095564701835e-05,2.89338821974603e-08,4.93853566169854e-12,2.86812476978556e-05,1128588.02439858
"447",6,34,0.568609948530666,4.9789128236862e-05,2.65778809701601e-08,4.53628290334839e-12,2.83457462371597e-05,1146720.4900381
"448",6,35,0.528153611905864,4.56712972041265e-05,2.44180357593504e-08,4.16753999935023e-12,2.80092465058701e-05,1164491.30691631
"449",6,36,0.490898757162803,4.19172785463543e-05,2.24380844258121e-08,3.82952578966149e-12,2.76702412202337e-05,1181914.26083195
"450",6,37,0.456586217741486,3.84925193590412e-05,2.06231027253397e-08,3.51968841111199e-12,2.73320470883356e-05,1199001.56321227
"451",6,38,0.424977643576488,3.53661543432038e-05,1.89593832007317e-08,3.2356844712979e-12,2.70013001176242e-05,1215765.67664721
"452",6,39,0.395853845104771,3.251054412862e-05,1.74343352023783e-08,2.97536185441516e-12,2.66839879736288e-05,1232220.21982284
"453",6,40,0.369013268635901,2.99008812491043e-05,1.60364033874079e-08,2.73674570194675e-12,2.63807234989405e-05,1248379.24176101
"454",6,41,0.344270594799915,2.75148526795507e-05,1.47549970364407e-08,2.51802625676339e-12,2.60841078005949e-05,1264254.98835185
"455",6,42,0.321455449545721,2.53323495991768e-05,1.35804208967881e-08,2.3175469820453e-12,2.57797660995764e-05,1279855.1706395
"456",6,43,0.300411218405695,2.3335216830074e-05,1.2503802416605e-08,2.13379207657447e-12,2.54504191010863e-05,1295180.99210752
"457",6,44,0.280993955480634,2.15070357561979e-05,1.15170158007284e-08,1.96537345835812e-12,2.50812749170843e-05,1310226.81402186
"458",6,45,0.263071379286959,1.98329356135721e-05,1.06126068282139e-08,1.811017887586e-12,2.46647480825199e-05,1324981.71275018
"459",6,46,0.246521948249399,1.82994289145821e-05,9.78372409714577e-09,1.66955519446962e-12,2.42018299669811e-05,1339432.35383585
"460",6,47,0.231234009221041,1.68942674738435e-05,9.02406275693259e-09,1.53990864486261e-12,2.36977607025793e-05,1353565.58419848
"461",6,48,0.217105012971254,1.56063160757904e-05,8.32782344930797e-09,1.42108790666332e-12,2.31538254563239e-05,1367368.82037161
"462",6,49,0.204040791102767,1.44254412924602e-05,7.68968149791724e-09,1.31218376923315e-12,2.25623321651433e-05,1380827.85023584
"463",6,50,0.191954889343591,1.33424133454361e-05,7.10475619098694e-09,1.21236288194428e-12,2.1910016919953e-05,1393924.12501609
"464",6,51,0.180767952608674,1.23488192253286e-05,6.56857422964563e-09,1.12086150008298e-12,2.1186137479555e-05,1406634.13328706
"465",6,52,0.170407157640873,1.14369855486376e-05,6.07703105501781e-09,1.03697887165499e-12,2.03858963845289e-05,1418931.04197855
"466",6,53,0.160805689422002,1.05999098555722e-05,5.62635801584066e-09,9.60071623356716e-13,1.95055978153871e-05,1430786.14695319
"467",6,54,0.151902257892862,9.83119924138713e-06,5.21309747304892e-09,8.89549502787699e-13,1.85374513352838e-05,1442168.32043162
"468",6,55,0.14364065183755,9.12501537426484e-06,4.83408021593008e-09,8.24871516470948e-13,1.74720237786483e-05,1453042.86207222
"469",6,56,0.135969327072897,8.4760250895655e-06,4.48640099408063e-09,7.65541747626759e-13,1.63037345405405e-05,1463371.94688437
"470",6,57,0.128841026340321,7.87935586721311e-06,4.16739427634318e-09,7.1110521390579e-13,1.50326727096012e-05,1473116.41603937
"471",6,58,0.122212428526349,7.33055559907672e-06,3.87461209031465e-09,6.61144081101668e-13,1.36672265252279e-05,1482238.18029995
"472",6,59,0.116043825041639,6.82555613886243e-06,3.60580217650311e-09,6.15273931299724e-13,1.22317147462519e-05,1490704.50755278
"473",6,60,0.110298821368808,6.36064020022219e-06,3.35888614826251e-09,5.73140032735772e-13,1.07737550812324e-05,1498495.24580258
"474",6,61,0.104944061949085,5.93241123115423e-06,3.13194056946359e-09,5.34414108222939e-13,9.36420205545799e-06,1505611.70712694
"475",6,62,0.0999489767191296,5.53776594572931e-06,2.9231852144882e-09,4.98792329762467e-13,8.08190851665056e-06,1512083.27103892
"476",6,63,0.0952855477348329,5.17386923895818e-06,2.73098157534053e-09,4.65995062093778e-13,6.98428596371065e-06,1517965.92352396
"477",6,64,0.0909280944305715,4.83813124831636e-06,2.55383806500551e-09,4.35767748927778e-13,6.08511388943584e-06,1523330.75485088
"478",6,65,0.0868530761625787,4.52818635704691e-06,2.39041193235833e-09,4.07881237974101e-13,5.35930209786355e-06,1528248.71264514
"479",6,66,0.0830389107754967,4.24187396076029e-06,2.23950122192669e-09,3.8213040740392e-13,4.76567542886574e-06,1532780.29343732
"480",6,67,0.0794658080136154,3.97722084084368e-06,2.10002905027483e-09,3.58331481622906e-13,4.26618615404841e-06,1536972.85543058
"481",6,68,0.0761156166739859,3.73242500648611e-06,1.9710262664323e-09,3.36319071666614e-13,3.83327685843819e-06,1540862.64862642
"482",6,69,0.0729716844688832,3.50584088236398e-06,1.85161638517001e-09,3.15943603658987e-13,3.44939895906107e-06,1544478.07300328
"483",6,70,0.070018729630744,3.29596573175365e-06,1.74100367668077e-09,2.97069285997636e-13,3.10406303599146e-06,1547842.41527013
"484",6,72.5,0.0633825988458486,2.83566390915419e-06,1.49836241030926e-09,2.55666532173236e-13,2.37432703065304e-06,1555280.91232538
"485",6,75,0.0576656894552678,2.45314482226346e-06,1.29666251635634e-09,2.21249917074904e-13,1.80190832222821e-06,1561533.22590069
"486",6,77.5,0.0527141627198079,2.13373220328296e-06,1.12818391330001e-09,1.92502056454346e-13,1.35965902351424e-06,1566815.0819999
"487",6,80,0.0484029607725299,1.8657022604192e-06,9.8676058162626e-10,1.68370772146693e-13,1.02389935648041e-06,1571306.04103061
"488",6,82.5,0.0446300608389851,1.63967202222448e-06,8.67457527314513e-10,1.4801395975174e-13,7.72516303352872e-07,1575153.617838
"489",6,85,0.0413119099894299,1.4481139340847e-06,7.66315365933917e-10,1.30755998813349e-13,5.86068080680518e-07,1578477.07444731
"490",6,90,0.0357769866052961,1.14535721277488e-06,6.0638425222366e-10,1.03466905273356e-13,3.47149774075708e-07,1583913.2381561
"491",6,95,0.0313788266806052,9.21613286242224e-07,4.881197674218e-10,8.32874532956421e-14,2.16975757044915e-07,1588164.68957794
"492",6,100,0.0278266451360428,7.53227163082181e-07,3.99067960929122e-10,6.80925839179716e-14,1.44602756784717e-07,1591579.50351299
"493",7,0,8.673168,0,0,0,0,0
"494",7,0.25,8.59099541571816,0.00035155537225038,1.93431038696828e-07,2.22743983341524e-11,1.58181076519181e-05,707.292046674907
"495",7,0.5,8.50960934636598,0.000582305207802919,3.103750079953e-07,3.57484896807977e-11,2.62050489438579e-05,2637.29658941347
"496",7,1,8.34916670568722,0.00083344706579346,4.41914879543008e-07,5.09415583877997e-11,3.828176113182e-05,9082.01546171966
"497",7,2,8.03739308663448,0.000925044511272103,5.35858612560968e-07,6.18144946946412e-11,4.75463484552242e-05,28917.9931772526
"498",7,3,7.73738557301734,0.000824654595774698,5.39628898722064e-07,6.22487701828599e-11,4.85172760473144e-05,54287.149142624
"499",7,4,7.44870001458315,0.000702954497716036,5.15692606755198e-07,5.94737093894519e-11,4.68197758462577e-05,82387.0159777321
"500",7,5,7.17090902311256,0.000603477779863334,4.88567719044232e-07,5.63312515885864e-11,4.47357314421018e-05,111658.954122789
"501",7,6,6.9036013396977,0.000526752738575346,4.64122328632861e-07,5.35006652078461e-11,4.28466510951105e-05,141276.276355194
"502",7,7,6.64638122590037,0.000466336909931276,4.42355364909739e-07,5.0981280980624e-11,4.11807137841006e-05,170776.558059025
"503",7,8,6.39886787788908,0.000417328924576695,4.22550611828441e-07,4.86898720807043e-11,3.96852222017202e-05,199887.434480162
"504",7,9,6.16069486268746,0.000376620720141765,4.04218052498257e-07,4.65695334733002e-11,3.83199141915615e-05,228448.928346678
"505",7,10,5.93150957569966,0.000342192338867868,3.87063713215922e-07,4.45861133042424e-11,3.70590345477767e-05,256371.47265375
"506",7,11,5.71097271870967,0.000312660081619244,3.70900742914528e-07,4.27178904722828e-11,3.58854014740626e-05,283609.965220036
"507",7,12,5.49875779758175,0.000287034175592568,3.55601114044188e-07,4.09499717096283e-11,3.47868594940728e-05,310147.223593775
"508",7,13,5.29455063891856,0.00026458297621763,3.41071544571205e-07,3.92714983999432e-11,3.37543992130308e-05,335983.427230004
"509",7,14,5.09804892496143,0.000244751511065168,3.2724066857057e-07,3.76741580804316e-11,3.27810915702155e-05,361129.393034955
"510",7,15,4.90896174604435,0.00022710986849785,3.14051680253697e-07,3.61513308338606e-11,3.18614406792636e-05,385602.297084801
"511",7,16,4.72700916993921,0.000211319093820668,3.01457866428173e-07,3.46975707509186e-11,3.09909708849588e-05,409422.956095322
"512",7,17,4.55192182745479,0.000197107889397702,2.89419768028449e-07,3.33082763854856e-11,3.01659533684827e-05,432614.104454452
"513",7,18,4.38344051367612,0.000184256252938089,2.77903308867609e-07,3.19794734287791e-11,2.93832196950649e-05,455199.307731742
"514",7,19,4.22131580425414,0.000172583718640883,2.66878522750346e-07,3.07076668135246e-11,2.86400314106637e-05,477202.283686089
"515",7,20,4.06530768617751,0.000161940736376693,2.56318663591602e-07,2.94897372655734e-11,2.79339867900077e-05,498646.484367015
"516",7,21,3.91518520248017,0.000152202240796961,2.46199567914806e-07,2.83228671490743e-11,2.72629527983884e-05,519554.845432416
"517",7,22,3.77072611035885,0.000143262780053939,2.36499187904764e-07,2.72044861123181e-11,2.66250145233632e-05,539949.642326211
"518",7,23,3.63171655219446,0.000135032775248881,2.27197242319934e-07,2.61322304204957e-11,2.60184369379112e-05,559852.414426004
"519",7,24,3.49795073899055,0.000127435612779587,2.18274950496921e-07,2.51039119413199e-11,2.54416355170268e-05,579283.932066879
"520",7,25,3.36923064576026,0.000120405358993225,2.09714826011624e-07,2.41174940639831e-11,2.48931533113088e-05,598264.190243271
"521",7,26,3.24536571841111,0.000113884945805068,2.01500513893812e-07,2.31710726825195e-11,2.43716427991866e-05,616812.41854373
"522",7,27,3.1261725916937,0.00010782471692805,1.93616660136541e-07,2.22628609366635e-11,2.38758513243726e-05,634947.100602373
"523",7,28,3.01147481779707,0.00010218125317118,1.86048805503414e-07,2.13911767816982e-11,2.34046092577475e-05,652685.998771644
"524",7,29,2.90110260518903,9.69164158230306e-05,1.78783297870211e-07,2.05544327179167e-11,2.2956820254327e-05,670046.181293428
"525",7,30,2.79489256731514,9.19965620037624e-05,1.71807218890746e-07,1.97511271905634e-11,2.25314531391689e-05,687044.050266084
"526",7,31,2.69268748078428,8.73918967544669e-05,1.65108321872584e-07,1.89798372982768e-11,2.21275350726404e-05,703695.369365715
"527",7,32,2.59433605268336,8.30759346936562e-05,1.58674978531477e-07,1.82392125389639e-11,2.17441457297091e-05,720015.290705741
"528",7,33,2.49969269667652,7.90250501032612e-05,1.52496132860081e-07,1.75279693878145e-11,2.13804122894891e-05,736018.380490979
"529",7,34,2.40861731755799,7.52180988652662e-05,1.46561260761168e-07,1.68448865503139e-11,2.10355050767404e-05,751718.643294247
"530",7,35,2.32097510393943,7.16360991464662e-05,1.40860334402272e-07,1.61888007687329e-11,2.07086337309162e-05,767129.54488992
"531",7,36,2.23663632876546,6.82619604023778e-05,1.35383790477868e-07,1.55586030871978e-11,2.03990438038389e-05,782264.033642526
"532",7,37,2.15547615736198,6.50802523437488e-05,1.30122501737979e-07,1.49532355005237e-11,2.01060137063767e-05,797134.560484768
"533",7,38,2.07737446273356,6.20770071275738e-05,1.25067751273627e-07,1.43716879272908e-11,1.98288519391892e-05,811753.09753783
"534",7,39,2.00221564783659,5.92395493073082e-05,1.2021120915052e-07,1.38129954593842e-11,1.95668945538242e-05,826131.155434103
"535",7,40,1.92988847456523,5.65563490845325e-05,1.1554491106049e-07,1.32762358493133e-11,1.93195027990295e-05,840279.799402677
"536",7,41,1.86028589919741,5.40168952068729e-05,1.11061238721159e-07,1.27605272037292e-11,1.90860609136683e-05,854209.66417379
"537",7,42,1.79330491405725,5.16115845000362e-05,1.06752901802232e-07,1.22650258571389e-11,1.88659740325601e-05,867930.967751718
"538",7,43,1.72884639515999,4.93316255399195e-05,1.0261292119478e-07,1.17889244042471e-11,1.86586661752267e-05,881453.52409727
"539",7,44,1.66681495561373,4.71689543904139e-05,9.86346134701394e-08,1.13314498728871e-11,1.84635782901598e-05,894786.754751922
"540",7,45,1.60711880456158,4.51161606741422e-05,9.48115763993902e-08,1.08918620223469e-11,1.82801663290379e-05,907939.699425978
"541",7,46,1.54966961145514,4.31664225228035e-05,9.11376754240433e-08,1.04694517541975e-11,1.81078993264605e-05,920921.025563158
"542",7,47,1.49438237545892,4.13134491834015e-05,8.7607030984595e-08,1.00635396246044e-11,1.79462574613731e-05,933739.036883898
"543",7,48,1.44117529979227,3.95514302461141e-05,8.42140066267344e-08,9.67347444864569e-12,1.77947300765687e-05,946401.68089924
"544",7,49,1.38996967082308,3.78749906165895e-05,8.09531978158223e-08,9.29863198842802e-12,1.76528136326141e-05,958916.555376742
"545",7,50,1.34068974173429,3.62791504860924e-05,7.78194213992429e-08,8.9384137178497e-12,1.75200095724651e-05,971290.913729149
"546",7,51,1.29326262059108,3.47592896620298e-05,7.48077056637266e-08,8.59224565774037e-12,1.7395822073149e-05,983531.669285875
"547",7,52,1.24761816264321,3.33111157128404e-05,7.19132809410207e-08,8.25957727584753e-12,1.7279755661598e-05,995645.398396832
"548",7,53,1.20368886670331,3.19306354581712e-05,6.91315707206072e-08,7.93988044676701e-12,1.71713126735364e-05,1007638.34230802
"549",7,54,1.16140977544576,3.06141294000708e-05,6.64581832323904e-08,7.63264846741498e-12,1.70699905380559e-05,1019516.40773981
"550",7,55,1.12071837948295,2.93581287462067e-05,6.38889034666384e-08,7.33739512415283e-12,1.69752788772748e-05,1031285.16609103
"551",7,56,1.08155452507198,2.8159394722344e-05,6.14196856007144e-08,7.05365380794602e-12,1.688665642192e-05,1042949.85119058
"552",7,57,1.04386032531769,2.70148999114575e-05,5.90466458054318e-08,6.78097667432945e-12,1.68035877620247e-05,1054515.35551984
"553",7,58,1.00758007473988,2.59218113906922e-05,5.67660554057283e-08,6.51893384517183e-12,1.67255199803751e-05,1065986.22484256
"554",7,59,0.972660167078324,2.48774754664749e-05,5.45743343719022e-08,6.26711264942137e-12,1.6651879258968e-05,1077366.6512057
"555",7,60,0.939049016212612,2.38794038330667e-05,5.24680451187345e-08,6.0251169001451e-12,1.65820676109385e-05,1088660.46432321
"556",7,61,0.906696980080262,2.29252610014577e-05,5.04438865905924e-08,5.79256620526993e-12,1.65154599783511e-05,1099871.1214338
"557",7,62,0.875556287480097,2.20128528640123e-05,4.84986886104735e-08,5.56909530942515e-12,1.64514020565783e-05,1111001.69584545
"558",7,63,0.845580967651751,2.11401162763854e-05,4.66294064704802e-08,5.35435346423742e-12,1.63892093636955e-05,1122054.86455896
"559",7,64,0.816726782526663,2.03051095521827e-05,4.48331157401192e-08,5.14800382430904e-12,1.6328168268109e-05,1133032.89561512
"560",7,65,0.788951161549674,1.95060037779632e-05,4.31070072672682e-08,4.94972286593711e-12,1.62675399070684e-05,1143937.63615068
"561",7,66,0.762213138974029,1.87410748667503e-05,4.14483823449422e-08,4.75919982543929e-12,1.62065681369347e-05,1154770.50258246
"562",7,67,0.736473293536408,1.80086962774488e-05,3.98546480157407e-08,4.57613615381238e-12,1.61444927779704e-05,1165532.47485168
"563",7,68,0.711693690421716,1.73073323356292e-05,3.83233124860695e-08,4.40024498447874e-12,1.6080569319742e-05,1176224.09719853
"564",7,69,0.687837825430966,1.66355320982221e-05,3.68519806256558e-08,4.23125061127238e-12,1.60140957384156e-05,1186845.4883803
"565",7,70,0.664870571268657,1.59919237108789e-05,3.54383495366945e-08,4.0688879748329e-12,1.59444458960603e-05,1197396.36438495
"566",7,72.5,0.611121409344075,1.44978931786496e-05,3.21423813291408e-08,3.69034596111893e-12,1.57534330955899e-05,1223460.04273323
"567",7,75,0.562224042009435,1.31536589795951e-05,2.91610219190997e-08,3.34795666724146e-12,1.55361905592232e-05,1249060.9075118
"568",7,77.5,0.517729566025327,1.19430435662172e-05,2.64647668304159e-08,3.03832597548401e-12,1.52944869051285e-05,1274176.52579963
"569",7,80,0.477230297576934,1.08518337379907e-05,2.40267462904382e-08,2.75836354398081e-12,1.50282961329273e-05,1298782.89370104
"570",7,82.5,0.440356026356479,9.86750092767363e-06,2.18225777318993e-08,2.50526563985852e-12,1.47257949027602e-05,1322849.01697166
"571",7,85,0.406770613861895,8.97896809688875e-06,1.98302498105838e-08,2.27650162808711e-12,1.43619871337455e-05,1346324.05281512
"572",7,90,0.348273913652855,7.45111077875417e-06,1.64036560508326e-08,1.883071401049e-12,1.33478413261102e-05,1391153.15436477
"573",7,95,0.299621962558948,6.20198154828671e-06,1.36096121067149e-08,1.56228692891603e-12,1.18107005938588e-05,1432323.39671513
"574",7,100,0.259071051670157,5.17878697641268e-06,1.13352013779252e-08,1.30117384593306e-12,9.51714171264678e-06,1468445.79113675
"575",8,0,8.673168,0,0,0,0,0
"576",8,0.25,8.59743620299334,0.000379012583872711,5.05230020458289e-08,8.66560583633774e-12,5.85564332654906e-06,181.163397169584
"577",8,0.5,8.522379464225,0.000717724995061365,9.2676285281233e-08,1.58856812666454e-11,1.14730088880245e-05,780.237379426382
"578",8,1,8.37426712532207,0.00129530286977525,1.61014289782422e-07,2.76004854841275e-11,2.09338606676982e-05,3251.40709212699
"579",8,2,8.08588172932411,0.00213192639133847,2.64463072212837e-07,4.53567176535245e-11,3.50635834092531e-05,13176.049794147
"580",8,3,7.80764154263349,0.00262328424314947,3.46295336902896e-07,5.94212217091689e-11,4.57701463820582e-05,29410.5721067331
"581",8,4,7.53918932331337,0.0028247451273069,4.13230263291243e-07,7.09369257188645e-11,5.43956233908471e-05,51453.9304843729
"582",8,5,7.280180398236,0.00278659754967392,4.63142098705625e-07,7.95301776147871e-11,6.09049161458857e-05,78601.4657528856
"583",8,6,7.03028222059843,0.00257117321192552,4.91471650545309e-07,8.44092500572702e-11,6.4800777218653e-05,109850.111480801
"584",8,7,6.78917394301293,0.00225344494132576,4.95803349711695e-07,8.51538385686153e-11,6.5786899463487e-05,143905.35541797
"585",8,8,6.55654600562383,0.00190853432176209,4.7914674553986e-07,8.22822189242868e-11,6.42152727253368e-05,179343.345860917
"586",8,9,6.3320997387226,0.0015935362339982,4.49674896601691e-07,7.7204704746087e-11,6.10719964788855e-05,214884.228229804
"587",8,10,6.11554697935077,0.00133649092400788,4.16673978187403e-07,7.15223707794196e-11,5.74850491275208e-05,249623.724293083
"588",8,11,5.90660970139895,0.00113971582718428,3.86380692773916e-07,6.63088555520209e-11,5.42136617002384e-05,283090.207104305
"589",8,12,5.70501965872704,0.000991959598917704,3.60983188933673e-07,6.19396868186245e-11,5.1524692726163e-05,315142.4004148
"590",8,13,5.5105180408479,0.000879339374053366,3.40122450608449e-07,5.83521166026301e-11,4.93749845033759e-05,345820.468741329
"591",8,14,5.32285514073242,0.000790642121814996,3.22627706040684e-07,5.5344168952078e-11,4.76225334635035e-05,375234.222698309
"592",8,15,5.14179003430991,0.000718283695048081,3.07432616414819e-07,5.27321553781855e-11,4.61380107870752e-05,403504.678153425
"593",8,16,4.96709027125243,0.000657500091393321,2.93809948749873e-07,5.03908730784799e-11,4.48333655857938e-05,430741.750849774
"594",8,17,4.79853157664651,0.000605319499805238,2.81318488011292e-07,4.82443749209294e-11,4.36553891499022e-05,457039.204369686
"595",8,18,4.63589756316915,0.000559818996789513,2.69697740046892e-07,4.62478181003456e-11,4.25728980497251e-05,482475.811891157
"596",8,19,4.4789794533993,0.000519683236332832,2.58788666709114e-07,4.43738178113266e-11,4.15670724629051e-05,507117.991640814
"597",8,20,4.32757581190826,0.000483962342158628,2.48487407280173e-07,4.26044839859728e-11,4.06258085210272e-05,531022.338792031
"598",8,21,4.18149228678521,0.000451940041275363,2.38720948614759e-07,4.09272356596323e-11,3.97407459754319e-05,554237.692295758
"599",8,22,4.04054136026665,0.000423058804230686,2.29434640513662e-07,3.93326531672217e-11,3.89057416321777e-05,576806.743825183
"600",8,23,3.90454210814951,0.000396874485515447,2.20585580243595e-07,3.78133398928805e-11,3.81160600621885e-05,598767.274222075
"601",8,24,3.77331996767945,0.000373026972492755,2.12138871985942e-07,3.63632785442081e-11,3.73679160966887e-05,620153.101854224
"602",8,25,3.64670651361666,0.000351220145258838,2.04065353329243e-07,3.49774398094561e-11,3.66581970424817e-05,640994.811323586
"603",8,26,3.52453924219173,0.000331207634310351,1.96340124194664e-07,3.3651529085613e-11,3.5984283292796e-05,661320.315444097
"604",8,27,3.40666136267468,0.000312782393803296,1.88941547978434e-07,3.23818144724195e-11,3.53439268770055e-05,681155.290836687
"605",8,28,3.29292159628951,0.000295768892065404,1.81850548264644e-07,3.11650056397173e-11,3.47351662793657e-05,700523.517703007
"606",8,29,3.18317398221659,0.000280017153852536,1.75050099451793e-07,2.99981660751884e-11,3.41562650397289e-05,719447.146827123
"607",8,30,3.07727769043386,0.000265398144690364,1.68524849184864e-07,2.88786480237631e-11,3.36056664969481e-05,737946.911143732
"608",8,31,2.97509684115669,0.000251800147194091,1.62260832886232e-07,2.78040432846454e-11,3.30819597844659e-05,756042.294903679
"609",8,32,2.87650033064493,0.00023912588284679,1.56245254111206e-07,2.67721453434889e-11,3.25838538375305e-05,773751.670236046
